player_id,start_year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp
cummimi01,1993,302,793.0,95.0,198.0,45.0,8.0,15.0,83.0,6.0,6.0,69.0,148.0,3.0,4.0,4.0,5.0,7.0
infanom01,2002,494,1592.0,192.0,403.0,81.0,17.0,32.0,154.0,34.0,14.0,100.0,306.0,3.0,6.0,22.0,12.0,19.0
bellhma01,1997,272,768.0,133.0,179.0,35.0,7.0,34.0,80.0,16.0,6.0,120.0,261.0,3.0,7.0,8.0,0.0,8.0
murphda05,1976,552,1993.0,268.0,518.0,74.0,9.0,92.0,298.0,40.0,20.0,190.0,434.0,25.0,6.0,6.0,14.0,48.0
millake01,1998,648,2043.0,288.0,593.0,141.0,13.0,84.0,347.0,4.0,4.0,216.0,363.0,9.0,30.0,1.0,27.0,49.0
bellja01,1986,510,1812.0,262.0,460.0,89.0,20.0,30.0,184.0,31.0,17.0,167.0,342.0,1.0,10.0,83.0,13.0,41.0
richajr01,1971,111,230.0,13.0,37.0,7.0,0.0,4.0,24.0,0.0,0.0,1.0,87.0,0.0,1.0,10.0,2.0,4.0
gantro01,1987,701,2586.0,402.0,670.0,131.0,23.0,111.0,363.0,131.0,59.0,233.0,483.0,17.0,17.0,6.0,22.0,34.0
vazquja01,1998,192,359.0,28.0,75.0,8.0,2.0,0.0,22.0,0.0,1.0,14.0,58.0,0.0,1.0,65.0,2.0,5.0
doranbi02,1982,782,2933.0,431.0,810.0,116.0,30.0,48.0,261.0,134.0,69.0,390.0,337.0,34.0,7.0,23.0,22.0,43.0
gomesjo01,2003,415,1264.0,186.0,297.0,60.0,10.0,66.0,184.0,30.0,15.0,151.0,413.0,5.0,35.0,1.0,19.0,18.0
sheetbe01,2001,166,321.0,9.0,25.0,1.0,0.0,0.0,7.0,0.0,0.0,16.0,155.0,0.0,0.0,30.0,0.0,2.0
wehnejo01,1991,261,514.0,62.0,133.0,23.0,4.0,2.0,32.0,10.0,6.0,43.0,89.0,5.0,0.0,10.0,2.0,9.0
ceronri01,1975,416,1398.0,151.0,344.0,70.0,10.0,25.0,177.0,2.0,10.0,99.0,142.0,3.0,8.0,17.0,14.0,29.0
claytro01,1991,635,2281.0,243.0,581.0,92.0,22.0,24.0,219.0,99.0,41.0,166.0,432.0,12.0,12.0,20.0,18.0,55.0
matthga01,1972,742,2730.0,407.0,781.0,125.0,29.0,81.0,360.0,75.0,32.0,342.0,402.0,25.0,9.0,10.0,15.0,62.0
reyesjo01,2003,755,3206.0,533.0,919.0,155.0,71.0,61.0,310.0,290.0,73.0,241.0,386.0,27.0,5.0,22.0,11.0,30.0
sweenry01,2006,472,1515.0,202.0,428.0,83.0,10.0,14.0,169.0,17.0,9.0,139.0,235.0,9.0,6.0,6.0,15.0,47.0
fernato01,1983,727,2744.0,362.0,820.0,140.0,35.0,25.0,274.0,90.0,43.0,185.0,223.0,8.0,16.0,22.0,16.0,47.0
braunry02,2007,883,3477.0,614.0,1089.0,223.0,29.0,202.0,643.0,126.0,31.0,305.0,688.0,24.0,48.0,0.0,23.0,70.0
davisal01,1984,881,3180.0,461.0,921.0,176.0,9.0,131.0,530.0,7.0,11.0,531.0,403.0,67.0,24.0,2.0,35.0,78.0
sojolu01,1990,436,1411.0,176.0,377.0,58.0,8.0,24.0,139.0,18.0,17.0,68.0,101.0,0.0,9.0,37.0,4.0,41.0
frandke01,2006,228,568.0,65.0,138.0,29.0,1.0,7.0,53.0,6.0,4.0,36.0,52.0,3.0,13.0,6.0,3.0,27.0
rodrial01,1994,642,2572.0,493.0,791.0,160.0,11.0,148.0,463.0,118.0,32.0,210.0,495.0,4.0,24.0,16.0,21.0,53.0
blumge01,1999,682,2056.0,252.0,523.0,112.0,8.0,56.0,252.0,15.0,12.0,179.0,357.0,20.0,16.0,16.0,18.0,46.0
felizpe01,2000,564,1680.0,210.0,428.0,85.0,12.0,67.0,248.0,9.0,7.0,87.0,318.0,5.0,4.0,5.0,17.0,52.0
gracema01,1988,906,3401.0,456.0,1033.0,187.0,22.0,60.0,453.0,49.0,25.0,412.0,260.0,52.0,13.0,11.0,39.0,80.0
bayja01,2003,771,2782.0,476.0,785.0,164.0,20.0,149.0,491.0,53.0,11.0,397.0,734.0,27.0,38.0,5.0,37.0,51.0
beltrca01,1998,726,2868.0,495.0,825.0,137.0,43.0,108.0,465.0,150.0,20.0,279.0,540.0,11.0,16.0,6.0,34.0,58.0
randlle01,1971,608,2153.0,256.0,545.0,77.0,18.0,11.0,192.0,77.0,59.0,169.0,295.0,11.0,10.0,43.0,17.0,33.0
soderer01,1971,407,1345.0,184.0,345.0,56.0,7.0,36.0,161.0,14.0,14.0,151.0,215.0,5.0,12.0,12.0,5.0,39.0
martida01,1986,701,2162.0,282.0,588.0,79.0,32.0,36.0,197.0,95.0,41.0,172.0,371.0,19.0,9.0,18.0,13.0,20.0
torreru01,1971,440,951.0,107.0,198.0,36.0,4.0,21.0,83.0,12.0,15.0,117.0,177.0,12.0,4.0,20.0,7.0,15.0
simpsjo01,1975,320,694.0,79.0,178.0,27.0,3.0,5.0,63.0,24.0,9.0,42.0,80.0,4.0,2.0,17.0,5.0,12.0
herrto01,1979,562,2007.0,276.0,553.0,82.0,24.0,6.0,178.0,77.0,36.0,206.0,192.0,14.0,7.0,28.0,18.0,40.0
vailmi01,1975,488,1289.0,129.0,374.0,58.0,10.0,28.0,178.0,3.0,17.0,66.0,251.0,4.0,3.0,2.0,11.0,34.0
guillca01,1998,488,1665.0,264.0,439.0,80.0,16.0,29.0,211.0,15.0,13.0,183.0,312.0,6.0,5.0,23.0,17.0,36.0
macksh01,1987,585,1712.0,271.0,514.0,82.0,21.0,46.0,230.0,61.0,34.0,159.0,322.0,3.0,32.0,28.0,10.0,39.0
pettiga01,1982,584,1863.0,296.0,451.0,59.0,23.0,13.0,143.0,186.0,47.0,250.0,513.0,3.0,4.0,31.0,8.0,25.0
fieldce01,1985,379,1079.0,171.0,282.0,44.0,3.0,82.0,216.0,0.0,3.0,136.0,326.0,13.0,8.0,0.0,8.0,32.0
garneph01,1973,665,2189.0,269.0,560.0,111.0,36.0,41.0,272.0,99.0,43.0,188.0,280.0,18.0,14.0,38.0,16.0,54.0
cordewi01,1992,623,2298.0,313.0,642.0,141.0,11.0,58.0,287.0,40.0,15.0,162.0,394.0,26.0,29.0,9.0,13.0,53.0
cruzjo01,1970,565,1523.0,200.0,379.0,69.0,16.0,35.0,177.0,35.0,15.0,212.0,226.0,24.0,5.0,12.0,20.0,28.0
mantoje01,1990,174,476.0,58.0,110.0,21.0,1.0,21.0,65.0,2.0,4.0,59.0,112.0,1.0,7.0,1.0,1.0,9.0
lewisda01,1990,579,2022.0,303.0,503.0,58.0,23.0,9.0,135.0,151.0,61.0,189.0,227.0,0.0,23.0,48.0,5.0,25.0
barrji01,1971,237,340.0,24.0,58.0,11.0,2.0,1.0,17.0,2.0,0.0,13.0,89.0,0.0,3.0,47.0,1.0,3.0
dyeje01,1996,706,2577.0,376.0,735.0,151.0,12.0,110.0,425.0,16.0,12.0,220.0,494.0,18.0,16.0,2.0,31.0,62.0
guerrpe01,1978,513,1759.0,257.0,532.0,83.0,15.0,85.0,292.0,54.0,22.0,184.0,301.0,35.0,9.0,8.0,14.0,33.0
martial03,1992,629,2260.0,369.0,652.0,127.0,24.0,71.0,271.0,112.0,45.0,219.0,474.0,23.0,10.0,5.0,17.0,29.0
jonesad01,2006,624,2237.0,310.0,616.0,100.0,18.0,75.0,291.0,44.0,20.0,117.0,476.0,6.0,37.0,6.0,22.0,61.0
barremi01,1998,542,1801.0,200.0,456.0,111.0,9.0,38.0,193.0,8.0,7.0,144.0,236.0,25.0,10.0,13.0,11.0,59.0
berkmla01,1999,775,2683.0,516.0,814.0,195.0,17.0,156.0,535.0,40.0,26.0,501.0,542.0,53.0,37.0,1.0,26.0,46.0
hawpebr01,2004,728,2414.0,348.0,683.0,145.0,21.0,111.0,427.0,11.0,15.0,364.0,643.0,41.0,11.0,1.0,17.0,54.0
mormaru01,1986,150,352.0,37.0,87.0,13.0,2.0,5.0,32.0,2.0,0.0,29.0,77.0,2.0,2.0,5.0,4.0,11.0
cordoma01,1995,690,2522.0,359.0,692.0,146.0,14.0,83.0,403.0,55.0,27.0,251.0,533.0,12.0,38.0,0.0,28.0,83.0
ludwiry01,2002,224,637.0,80.0,160.0,38.0,1.0,28.0,96.0,8.0,6.0,54.0,171.0,2.0,9.0,4.0,0.0,7.0
ortizru01,1998,189,363.0,40.0,81.0,19.0,0.0,6.0,40.0,0.0,0.0,28.0,95.0,0.0,1.0,39.0,4.0,6.0
youngdm01,1996,691,2359.0,321.0,700.0,157.0,15.0,72.0,332.0,19.0,19.0,192.0,390.0,24.0,15.0,3.0,20.0,73.0
quinthu01,2003,152,391.0,34.0,90.0,14.0,0.0,5.0,35.0,0.0,2.0,16.0,82.0,3.0,6.0,7.0,1.0,17.0
matsuhi01,2003,774,2892.0,474.0,852.0,175.0,10.0,112.0,507.0,12.0,6.0,352.0,410.0,24.0,15.0,0.0,31.0,77.0
penato01,1980,657,2362.0,251.0,674.0,114.0,13.0,53.0,288.0,33.0,31.0,121.0,303.0,22.0,9.0,22.0,12.0,68.0
wathajo01,1976,454,1304.0,149.0,363.0,46.0,17.0,13.0,159.0,34.0,13.0,86.0,114.0,10.0,10.0,17.0,15.0,42.0
blackti01,1974,236,509.0,44.0,103.0,11.0,4.0,0.0,34.0,1.0,1.0,86.0,84.0,4.0,4.0,14.0,3.0,14.0
vizcajo01,1989,477,1452.0,158.0,381.0,48.0,12.0,8.0,116.0,19.0,22.0,102.0,195.0,8.0,5.0,21.0,18.0,20.0
shower01,1981,188,296.0,17.0,51.0,6.0,0.0,4.0,19.0,0.0,0.0,2.0,104.0,0.0,3.0,23.0,0.0,4.0
byrneer01,2000,509,1537.0,242.0,398.0,95.0,17.0,48.0,180.0,40.0,6.0,128.0,277.0,4.0,27.0,4.0,10.0,24.0
collida02,1975,680,2135.0,298.0,592.0,71.0,16.0,18.0,162.0,183.0,76.0,204.0,310.0,7.0,9.0,23.0,13.0,21.0
hallal02,1981,178,249.0,40.0,56.0,8.0,2.0,1.0,13.0,16.0,9.0,27.0,39.0,1.0,0.0,4.0,0.0,5.0
iannech01,2006,458,1429.0,196.0,336.0,72.0,9.0,63.0,236.0,7.0,5.0,241.0,379.0,15.0,40.0,7.0,16.0,28.0
sassema01,1987,434,971.0,84.0,272.0,58.0,5.0,15.0,135.0,0.0,3.0,40.0,74.0,19.0,2.0,2.0,14.0,25.0
kennead01,1999,757,2569.0,348.0,713.0,137.0,27.0,46.0,277.0,88.0,34.0,163.0,397.0,20.0,45.0,32.0,26.0,40.0
roselda01,1972,249,565.0,67.0,131.0,18.0,2.0,4.0,43.0,4.0,6.0,77.0,87.0,12.0,1.0,6.0,4.0,9.0
davismi02,1980,507,1562.0,223.0,418.0,83.0,9.0,43.0,208.0,75.0,37.0,119.0,265.0,11.0,8.0,14.0,14.0,27.0
reynosh01,1992,142,231.0,14.0,34.0,7.0,0.0,2.0,8.0,0.0,0.0,7.0,104.0,0.0,0.0,40.0,0.0,4.0
colesda01,1983,460,1489.0,185.0,365.0,80.0,6.0,47.0,212.0,13.0,14.0,149.0,249.0,7.0,19.0,18.0,23.0,33.0
hafnetr01,2002,672,2320.0,411.0,672.0,162.0,10.0,142.0,480.0,6.0,5.0,379.0,556.0,50.0,50.0,0.0,18.0,52.0
liebejo01,1994,182,260.0,19.0,34.0,8.0,0.0,0.0,14.0,0.0,0.0,16.0,105.0,0.0,0.0,21.0,1.0,11.0
morelke01,1978,430,1414.0,158.0,403.0,65.0,7.0,41.0,212.0,4.0,12.0,140.0,176.0,19.0,7.0,7.0,22.0,42.0
jonesja04,1999,834,2969.0,418.0,844.0,167.0,11.0,109.0,403.0,54.0,36.0,180.0,617.0,13.0,23.0,11.0,15.0,64.0
saxst01,1981,774,3070.0,420.0,872.0,118.0,24.0,19.0,230.0,211.0,103.0,274.0,294.0,25.0,10.0,30.0,11.0,57.0
relafde01,1996,485,1494.0,179.0,365.0,80.0,10.0,19.0,156.0,43.0,13.0,162.0,272.0,14.0,26.0,23.0,13.0,29.0
garcika01,1995,254,714.0,84.0,155.0,20.0,11.0,24.0,83.0,7.0,8.0,44.0,174.0,3.0,0.0,0.0,5.0,9.0
stewach01,2006,93,210.0,24.0,42.0,10.0,0.0,3.0,13.0,0.0,0.0,19.0,27.0,4.0,2.0,6.0,0.0,4.0
kingmda01,1971,666,2218.0,312.0,507.0,91.0,11.0,150.0,391.0,51.0,28.0,200.0,710.0,16.0,19.0,4.0,15.0,51.0
kennete02,1978,530,1879.0,193.0,536.0,112.0,7.0,46.0,289.0,2.0,5.0,137.0,290.0,37.0,9.0,9.0,24.0,37.0
kotchca01,2004,520,1674.0,195.0,450.0,101.0,4.0,40.0,233.0,9.0,7.0,157.0,166.0,15.0,21.0,6.0,13.0,54.0
roberry01,2006,307,880.0,138.0,220.0,46.0,4.0,29.0,100.0,25.0,12.0,112.0,182.0,4.0,6.0,6.0,4.0,9.0
howelja02,1985,647,2027.0,259.0,485.0,106.0,14.0,76.0,251.0,12.0,13.0,236.0,495.0,28.0,12.0,16.0,10.0,28.0
napolmi01,2006,619,1918.0,318.0,507.0,104.0,4.0,122.0,324.0,25.0,15.0,259.0,548.0,12.0,36.0,2.0,21.0,41.0
kingemi01,1986,466,1079.0,135.0,276.0,51.0,12.0,15.0,113.0,25.0,15.0,92.0,150.0,4.0,4.0,7.0,11.0,15.0
bevacku01,1971,346,838.0,94.0,186.0,26.0,4.0,8.0,81.0,6.0,8.0,69.0,155.0,5.0,3.0,11.0,9.0,24.0
credejo01,2000,504,1722.0,220.0,439.0,89.0,3.0,74.0,251.0,4.0,6.0,102.0,276.0,4.0,25.0,8.0,16.0,34.0
soriaal01,1999,646,2618.0,403.0,741.0,156.0,14.0,126.0,361.0,139.0,41.0,124.0,551.0,12.0,39.0,6.0,21.0,30.0
ausmubr01,1993,636,2027.0,260.0,526.0,87.0,11.0,32.0,194.0,51.0,23.0,197.0,357.0,31.0,14.0,25.0,15.0,50.0
coxla01,1973,136,272.0,21.0,67.0,13.0,0.0,4.0,29.0,2.0,1.0,27.0,37.0,0.0,1.0,1.0,1.0,8.0
clarkto02,1995,646,2403.0,361.0,660.0,127.0,4.0,140.0,439.0,6.0,8.0,281.0,613.0,28.0,12.0,0.0,19.0,60.0
kellemi02,1972,279,621.0,55.0,131.0,21.0,4.0,0.0,38.0,1.0,5.0,39.0,81.0,6.0,4.0,11.0,2.0,13.0
astacpe01,1992,181,279.0,11.0,32.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,123.0,0.0,0.0,37.0,0.0,1.0
sotoge01,2005,378,1227.0,153.0,329.0,80.0,3.0,54.0,196.0,1.0,2.0,179.0,300.0,13.0,6.0,0.0,14.0,36.0
hamiljo03,2007,737,2825.0,471.0,858.0,173.0,19.0,161.0,553.0,43.0,13.0,263.0,620.0,46.0,24.0,1.0,38.0,47.0
reedje02,1984,362,955.0,69.0,212.0,40.0,3.0,7.0,70.0,2.0,1.0,92.0,135.0,7.0,4.0,12.0,9.0,21.0
morenom01,1975,683,2506.0,386.0,637.0,79.0,42.0,21.0,184.0,313.0,97.0,244.0,436.0,29.0,10.0,27.0,17.0,25.0
wilsogl01,1982,830,2927.0,320.0,786.0,151.0,21.0,72.0,370.0,25.0,16.0,172.0,476.0,6.0,9.0,4.0,29.0,86.0
benjami01,1989,230,451.0,60.0,84.0,20.0,3.0,10.0,39.0,10.0,0.0,28.0,91.0,7.0,9.0,17.0,2.0,8.0
taubeed01,1991,478,1383.0,161.0,364.0,70.0,6.0,43.0,191.0,10.0,7.0,120.0,285.0,18.0,4.0,4.0,13.0,22.0
hamptmi01,1993,176,225.0,25.0,43.0,6.0,1.0,0.0,13.0,2.0,1.0,20.0,59.0,0.0,3.0,28.0,1.0,3.0
leede02,1997,711,2345.0,340.0,614.0,131.0,16.0,99.0,329.0,30.0,17.0,284.0,627.0,17.0,27.0,0.0,15.0,62.0
ayalabe01,1974,88,183.0,26.0,42.0,6.0,0.0,9.0,23.0,0.0,1.0,15.0,33.0,1.0,1.0,0.0,4.0,5.0
lowenjo01,1970,472,1412.0,180.0,345.0,51.0,6.0,37.0,157.0,60.0,39.0,141.0,234.0,5.0,2.0,16.0,9.0,21.0
grubbjo01,1972,547,1884.0,243.0,541.0,104.0,14.0,27.0,159.0,16.0,16.0,227.0,230.0,20.0,16.0,16.0,13.0,26.0
vinafe01,1993,594,1972.0,303.0,559.0,85.0,26.0,21.0,156.0,61.0,34.0,142.0,146.0,6.0,69.0,20.0,10.0,36.0
girarjo01,1989,483,1533.0,155.0,415.0,62.0,12.0,10.0,135.0,19.0,15.0,98.0,209.0,21.0,11.0,24.0,9.0,44.0
morrima01,1997,149,248.0,14.0,40.0,8.0,0.0,0.0,17.0,0.0,1.0,15.0,109.0,0.0,0.0,28.0,0.0,0.0
oneilpa01,1985,499,1590.0,191.0,421.0,92.0,6.0,54.0,254.0,43.0,23.0,156.0,264.0,27.0,6.0,4.0,14.0,29.0
swishst01,1974,449,1304.0,102.0,285.0,47.0,7.0,18.0,119.0,4.0,4.0,110.0,280.0,16.0,11.0,18.0,15.0,44.0
feldemi01,1985,455,1133.0,182.0,280.0,27.0,16.0,9.0,99.0,108.0,27.0,91.0,111.0,3.0,1.0,29.0,12.0,12.0
hammoje01,1993,436,1435.0,232.0,382.0,80.0,9.0,51.0,194.0,39.0,9.0,122.0,267.0,5.0,13.0,11.0,16.0,24.0
lewisma01,1991,466,1568.0,179.0,425.0,86.0,5.0,21.0,158.0,16.0,11.0,105.0,276.0,3.0,8.0,9.0,14.0,40.0
phillto02,1982,613,1925.0,274.0,488.0,84.0,15.0,27.0,195.0,53.0,32.0,248.0,374.0,3.0,7.0,37.0,15.0,22.0
bushra01,1982,641,1687.0,224.0,417.0,89.0,17.0,54.0,238.0,19.0,9.0,179.0,281.0,22.0,26.0,6.0,20.0,25.0
cabreme01,2005,716,2381.0,300.0,635.0,117.0,15.0,40.0,270.0,51.0,15.0,213.0,310.0,23.0,15.0,28.0,20.0,57.0
erstada01,1996,785,3176.0,511.0,930.0,174.0,20.0,86.0,395.0,111.0,42.0,284.0,488.0,31.0,22.0,12.0,26.0,42.0
parrila02,1977,613,2214.0,305.0,589.0,110.0,16.0,102.0,328.0,17.0,18.0,170.0,448.0,16.0,9.0,7.0,8.0,70.0
samplbi01,1978,545,1688.0,263.0,466.0,91.0,7.0,34.0,168.0,74.0,22.0,143.0,148.0,6.0,23.0,29.0,12.0,25.0
wellski01,1999,160,182.0,17.0,34.0,8.0,1.0,2.0,10.0,1.0,0.0,4.0,78.0,0.0,0.0,21.0,0.0,0.0
reitzke01,1972,795,2839.0,234.0,751.0,134.0,7.0,40.0,314.0,8.0,13.0,99.0,268.0,27.0,19.0,17.0,26.0,106.0
gardnma01,1989,131,180.0,7.0,19.0,1.0,2.0,0.0,7.0,0.0,0.0,4.0,73.0,0.0,1.0,25.0,2.0,0.0
macharo01,1996,125,303.0,34.0,67.0,18.0,1.0,6.0,33.0,0.0,0.0,18.0,64.0,3.0,1.0,7.0,0.0,8.0
manwaki01,1987,315,863.0,66.0,199.0,30.0,8.0,5.0,79.0,5.0,4.0,51.0,117.0,1.0,16.0,21.0,4.0,21.0
podsesc01,2001,595,2255.0,354.0,620.0,111.0,23.0,25.0,175.0,212.0,65.0,219.0,374.0,5.0,16.0,28.0,13.0,34.0
walkegr01,1982,663,2215.0,296.0,598.0,128.0,18.0,100.0,374.0,18.0,11.0,213.0,382.0,23.0,13.0,1.0,17.0,44.0
beniqju01,1971,378,1277.0,170.0,341.0,48.0,12.0,8.0,95.0,48.0,28.0,99.0,158.0,4.0,6.0,21.0,5.0,31.0
oglivbe01,1971,473,1327.0,154.0,353.0,59.0,10.0,38.0,155.0,34.0,17.0,88.0,242.0,13.0,8.0,6.0,14.0,34.0
sinatma01,1981,58,129.0,14.0,22.0,3.0,1.0,1.0,10.0,1.0,1.0,11.0,14.0,1.0,0.0,2.0,0.0,3.0
backmwa01,1980,448,1388.0,205.0,382.0,59.0,11.0,5.0,98.0,73.0,31.0,158.0,211.0,5.0,2.0,28.0,6.0,27.0
maybica01,2007,452,1571.0,242.0,394.0,68.0,18.0,30.0,130.0,85.0,20.0,135.0,407.0,5.0,13.0,13.0,7.0,24.0
stinnke01,1994,348,966.0,117.0,229.0,45.0,4.0,31.0,107.0,6.0,2.0,104.0,270.0,9.0,23.0,3.0,5.0,19.0
offerjo01,1990,579,1967.0,257.0,503.0,65.0,24.0,8.0,160.0,61.0,39.0,264.0,324.0,18.0,6.0,48.0,12.0,33.0
dauerri01,1976,630,2207.0,270.0,577.0,117.0,1.0,26.0,236.0,4.0,7.0,156.0,126.0,3.0,10.0,18.0,21.0,69.0
manniri01,1975,758,2881.0,362.0,759.0,103.0,24.0,23.0,249.0,98.0,52.0,262.0,348.0,18.0,6.0,47.0,31.0,59.0
munsoer01,2000,257,782.0,73.0,167.0,27.0,3.0,40.0,113.0,4.0,2.0,77.0,187.0,4.0,9.0,2.0,9.0,10.0
graffto01,1996,414,964.0,148.0,248.0,48.0,8.0,19.0,95.0,21.0,15.0,101.0,205.0,1.0,8.0,11.0,11.0,17.0
wilsoja02,2001,862,3257.0,391.0,863.0,152.0,28.0,43.0,280.0,30.0,20.0,179.0,412.0,13.0,22.0,72.0,22.0,63.0
coninje01,1990,447,1640.0,220.0,492.0,84.0,13.0,55.0,277.0,5.0,4.0,168.0,349.0,12.0,7.0,0.0,22.0,37.0
huletti01,1983,373,1167.0,126.0,279.0,45.0,9.0,29.0,109.0,12.0,7.0,62.0,217.0,2.0,5.0,15.0,9.0,25.0
jeffegr01,1987,617,2317.0,312.0,644.0,132.0,12.0,52.0,280.0,82.0,23.0,183.0,163.0,16.0,13.0,3.0,22.0,65.0
squirmi01,1975,322,856.0,112.0,232.0,30.0,6.0,4.0,78.0,30.0,18.0,79.0,60.0,6.0,3.0,18.0,6.0,19.0
raderda01,1971,583,1795.0,193.0,471.0,75.0,7.0,22.0,161.0,5.0,2.0,182.0,125.0,56.0,10.0,11.0,13.0,59.0
sexsori01,1997,651,2369.0,370.0,646.0,122.0,14.0,146.0,469.0,8.0,8.0,229.0,634.0,14.0,28.0,0.0,19.0,72.0
larocad01,2004,838,2877.0,402.0,787.0,205.0,7.0,136.0,469.0,4.0,8.0,306.0,688.0,37.0,12.0,5.0,30.0,72.0
byrdma01,2002,517,1716.0,244.0,469.0,83.0,17.0,30.0,193.0,26.0,12.0,137.0,355.0,9.0,27.0,12.0,16.0,38.0
pecotbi01,1986,445,1084.0,167.0,275.0,52.0,10.0,18.0,101.0,41.0,16.0,117.0,155.0,7.0,8.0,21.0,2.0,26.0
glanvdo01,1996,810,3134.0,459.0,896.0,144.0,28.0,46.0,274.0,137.0,33.0,167.0,395.0,4.0,19.0,43.0,26.0,43.0
garciki01,1976,440,1213.0,129.0,287.0,42.0,15.0,9.0,93.0,32.0,20.0,79.0,238.0,3.0,3.0,16.0,6.0,36.0
beltrad01,1998,810,2864.0,352.0,749.0,144.0,18.0,99.0,389.0,55.0,24.0,233.0,503.0,23.0,25.0,13.0,26.0,60.0
kellypa03,1991,524,1599.0,193.0,402.0,91.0,10.0,24.0,173.0,48.0,26.0,108.0,317.0,2.0,30.0,42.0,18.0,36.0
wilsoen01,1997,384,1009.0,117.0,258.0,53.0,5.0,13.0,95.0,10.0,16.0,64.0,134.0,3.0,2.0,17.0,11.0,31.0
castial01,1995,251,622.0,54.0,142.0,20.0,0.0,7.0,61.0,1.0,3.0,66.0,130.0,1.0,4.0,15.0,8.0,13.0
karkoro01,1986,336,829.0,106.0,184.0,43.0,2.0,23.0,95.0,10.0,2.0,64.0,257.0,2.0,8.0,28.0,5.0,9.0
wainwad01,2005,203,301.0,22.0,67.0,16.0,1.0,5.0,23.0,0.0,2.0,13.0,87.0,0.0,0.0,22.0,1.0,3.0
ellisma01,2002,648,2356.0,360.0,639.0,126.0,18.0,58.0,267.0,24.0,11.0,220.0,369.0,8.0,33.0,27.0,18.0,43.0
webstmi01,1983,573,1933.0,302.0,533.0,87.0,32.0,40.0,185.0,106.0,49.0,204.0,301.0,14.0,18.0,17.0,14.0,24.0
grimsro02,1971,198,199.0,11.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,82.0,0.0,0.0,25.0,0.0,4.0
molinya01,2004,669,2215.0,189.0,596.0,103.0,2.0,35.0,263.0,13.0,12.0,178.0,202.0,19.0,20.0,29.0,16.0,95.0
montejo01,1974,167,333.0,18.0,36.0,5.0,2.0,4.0,15.0,1.0,1.0,20.0,157.0,0.0,2.0,30.0,1.0,5.0
moraljo01,1973,399,682.0,58.0,203.0,39.0,3.0,10.0,114.0,0.0,4.0,44.0,100.0,18.0,3.0,6.0,10.0,27.0
conceda01,1970,739,2399.0,273.0,615.0,89.0,14.0,31.0,245.0,128.0,28.0,177.0,346.0,32.0,14.0,29.0,20.0,75.0
harnipe01,1988,151,196.0,17.0,24.0,8.0,0.0,0.0,14.0,0.0,2.0,8.0,52.0,0.0,1.0,22.0,1.0,5.0
pedrodu01,2006,715,2825.0,479.0,862.0,206.0,8.0,75.0,344.0,82.0,20.0,301.0,269.0,12.0,25.0,20.0,30.0,64.0
mcwilla01,1978,146,234.0,14.0,32.0,3.0,1.0,0.0,6.0,1.0,1.0,9.0,113.0,0.0,0.0,31.0,1.0,0.0
michaja01,2001,506,1302.0,211.0,367.0,81.0,6.0,30.0,155.0,15.0,11.0,157.0,283.0,4.0,11.0,4.0,15.0,16.0
nixontr01,1996,410,1374.0,238.0,380.0,82.0,17.0,54.0,200.0,19.0,6.0,196.0,277.0,4.0,12.0,13.0,19.0,26.0
durhale01,1980,721,2522.0,370.0,717.0,142.0,31.0,96.0,393.0,96.0,50.0,310.0,453.0,68.0,7.0,3.0,16.0,37.0
bautida01,1993,325,762.0,90.0,177.0,32.0,3.0,20.0,86.0,12.0,6.0,39.0,161.0,1.0,2.0,11.0,4.0,21.0
sandesc01,1978,149,253.0,11.0,31.0,12.0,0.0,1.0,15.0,0.0,0.0,13.0,113.0,0.0,1.0,39.0,0.0,2.0
sheffga01,1988,580,2161.0,292.0,616.0,115.0,11.0,74.0,306.0,65.0,33.0,192.0,200.0,13.0,25.0,9.0,32.0,53.0
fabrejo01,1994,485,1382.0,118.0,340.0,44.0,3.0,15.0,156.0,3.0,5.0,95.0,178.0,11.0,4.0,18.0,17.0,50.0
bransje01,1992,600,1417.0,161.0,353.0,67.0,10.0,33.0,147.0,9.0,5.0,118.0,281.0,25.0,4.0,21.0,16.0,34.0
hoilech01,1989,457,1474.0,217.0,393.0,67.0,1.0,80.0,213.0,3.0,5.0,222.0,303.0,10.0,17.0,5.0,11.0,35.0
hernaca01,1990,221,464.0,29.0,105.0,14.0,0.0,9.0,40.0,1.0,1.0,21.0,78.0,1.0,6.0,2.0,3.0,15.0
fermife01,1987,578,1692.0,169.0,431.0,42.0,9.0,1.0,111.0,17.0,12.0,123.0,105.0,3.0,12.0,70.0,12.0,58.0
zimmery01,2005,744,2888.0,435.0,833.0,193.0,12.0,116.0,449.0,22.0,11.0,297.0,545.0,26.0,14.0,1.0,28.0,92.0
mclouna01,2005,650,2054.0,361.0,517.0,128.0,12.0,77.0,254.0,83.0,13.0,226.0,405.0,16.0,45.0,22.0,16.0,28.0
wolfra02,1999,172,306.0,30.0,60.0,15.0,0.0,4.0,29.0,0.0,0.0,18.0,96.0,0.0,0.0,48.0,3.0,6.0
